Transaction ID,Item,Quantity,Price Per Unit,Total Spent,Payment Method,Location,Transaction Date,is_date_missing,validate_transaction
TXN_3447594,NULL,1,5,5,Digital Wallet,In-store,"Friday, February 24, 2023",0,yes
TXN_9250024,Cookie,2,1,2,Digital Wallet,NULL,"Tuesday, March 21, 2023",0,yes
TXN_1353266,Smoothie,1,4,4,Digital Wallet,Takeaway,"Wednesday, August 30, 2023",0,yes
TXN_3950331,Tea,5,1.5,7.5,Digital Wallet,NULL,"Thursday, March 2, 2023",0,yes
TXN_3766657,Smoothie,5,4,20,NULL,NULL,"Wednesday, August 16, 2023",0,yes
TXN_6034596,NULL,1,5,5,NULL,Takeaway,"Friday, April 7, 2023",0,yes
TXN_7233393,Juice,5,3,15,Credit Card,In-store,"Wednesday, November 22, 2023",0,yes
TXN_8273645,Juice,2,3,6,Cash,Takeaway,"Thursday, November 2, 2023",0,yes
TXN_2474286,Juice,2,3,6,Digital Wallet,In-store,"Saturday, December 9, 2023",0,yes
TXN_5145016,Sandwich,1,4,4,Cash,Takeaway,NULL,1,yes
TXN_6700141,Sandwich,1,4,4,Cash,Takeaway,"Wednesday, April 12, 2023",0,yes
TXN_4006771,Cookie,3,1,3,Credit Card,NULL,"Monday, February 6, 2023",0,yes
TXN_4406290,Coffee,5,2,10,NULL,In-store,"Sunday, July 2, 2023",0,yes
TXN_2714524,Sandwich,4,4,16,Cash,Takeaway,"Monday, January 2, 2023",0,yes
TXN_3585097,Coffee,3,2,6,NULL,Takeaway,"Wednesday, May 31, 2023",0,yes
TXN_5432582,Juice,3,3,9,NULL,NULL,"Wednesday, August 30, 2023",0,yes
TXN_5367923,Sandwich,4,4,16,NULL,NULL,"Wednesday, April 19, 2023",0,yes
TXN_4030519,Smoothie,2,4,8,Digital Wallet,Takeaway,"Sunday, January 22, 2023",0,yes
TXN_8716594,Salad,4,5,20,Credit Card,Takeaway,"Saturday, August 26, 2023",0,yes
TXN_5159483,Juice,2,3,6,Digital Wallet,In-store,"Wednesday, May 24, 2023",0,yes
TXN_6347482,Tea,2,1.5,3,Digital Wallet,NULL,"Monday, July 10, 2023",0,yes
TXN_4688236,Coffee,4,2,8,Cash,In-store,"Wednesday, July 5, 2023",0,yes
TXN_7021722,Tea,3,1.5,4.5,NULL,Takeaway,"Thursday, July 27, 2023",0,yes
TXN_1466002,NULL,3,3,9,NULL,NULL,"Thursday, November 23, 2023",0,yes
TXN_4878020,Cake,3,3,9,NULL,In-store,"Friday, March 17, 2023",0,yes
TXN_3158921,Sandwich,1,4,4,Digital Wallet,In-store,"Sunday, April 16, 2023",0,yes
TXN_8555334,Coffee,1,2,2,NULL,In-store,"Friday, June 16, 2023",0,yes
TXN_7476268,Juice,2,3,6,Credit Card,NULL,"Wednesday, June 7, 2023",0,yes
TXN_2741928,Cake,1,3,3,Digital Wallet,In-store,"Friday, October 6, 2023",0,yes
TXN_8477945,Cookie,4,1,4,NULL,In-store,"Wednesday, July 19, 2023",0,yes
TXN_2838958,Coffee,1,2,2,Cash,Takeaway,"Friday, March 10, 2023",0,yes
TXN_4937411,Juice,1,3,3,NULL,Takeaway,"Monday, August 21, 2023",0,yes
TXN_1293509,Juice,3,3,9,Cash,In-store,NULL,1,yes
TXN_1124655,Salad,3,5,15,Cash,NULL,"Monday, October 23, 2023",0,yes
TXN_1367723,Coffee,3,2,NULL,Cash,In-store,"Wednesday, October 25, 2023",0,NULL
TXN_1710476,Juice,4,3,12,Digital Wallet,Takeaway,"Monday, May 22, 2023",0,yes
TXN_2248497,Salad,2,5,10,Cash,Takeaway,"Tuesday, March 7, 2023",0,yes
TXN_9403754,Cake,5,3,15,Credit Card,Takeaway,"Monday, June 19, 2023",0,yes
TXN_2457189,NULL,3,4,12,Digital Wallet,Takeaway,"Monday, August 28, 2023",0,yes
TXN_2495788,Cookie,2,1,2,Credit Card,Takeaway,"Saturday, December 16, 2023",0,yes
TXN_7528294,Juice,3,3,9,Digital Wallet,NULL,"Wednesday, September 27, 2023",0,yes
TXN_2844982,Cookie,1,1,1,Digital Wallet,Takeaway,"Saturday, March 4, 2023",0,yes
TXN_9345439,Coffee,2,2,4,Cash,Takeaway,"Monday, August 7, 2023",0,yes
TXN_4558455,NULL,3,5,15,Credit Card,In-store,NULL,1,yes
TXN_9710430,Sandwich,3,4,12,Credit Card,Takeaway,"Tuesday, January 10, 2023",0,yes
TXN_8859035,Cake,3,3,9,Digital Wallet,Takeaway,"Thursday, January 19, 2023",0,yes
TXN_7131251,Tea,2,1.5,3,NULL,In-store,"Wednesday, June 28, 2023",0,yes
TXN_9577339,Cake,2,3,6,Digital Wallet,NULL,"Friday, March 10, 2023",0,yes
TXN_9206049,Cookie,1,1,1,Credit Card,In-store,"Sunday, September 17, 2023",0,yes
TXN_8748070,Cookie,2,1,2,Credit Card,In-store,"Monday, July 31, 2023",0,yes
TXN_1079241,Juice,3,3,9,Digital Wallet,Takeaway,"Sunday, July 16, 2023",0,yes
TXN_8250845,Cookie,1,1,1,Cash,NULL,"Saturday, December 9, 2023",0,yes
TXN_7878520,Sandwich,3,4,12,Digital Wallet,Takeaway,"Tuesday, August 29, 2023",0,yes
TXN_8789137,Sandwich,1,4,4,NULL,Takeaway,"Monday, September 25, 2023",0,yes
TXN_6846861,Smoothie,4,4,16,NULL,In-store,"Sunday, November 26, 2023",0,yes
TXN_7682621,Sandwich,4,4,16,Cash,Takeaway,"Tuesday, November 7, 2023",0,yes
TXN_2770536,Smoothie,2,4,8,NULL,In-store,"Friday, November 3, 2023",0,yes
TXN_3291900,Smoothie,4,4,16,Cash,Takeaway,"Thursday, May 4, 2023",0,yes
TXN_1390917,Sandwich,1,4,4,Credit Card,NULL,"Monday, January 16, 2023",0,yes
TXN_5406411,NULL,5,4,20,Credit Card,In-store,"Friday, April 14, 2023",0,yes
TXN_2879543,Juice,5,3,15,NULL,NULL,"Thursday, March 30, 2023",0,yes
TXN_7334418,Cookie,2,1,2,Digital Wallet,NULL,"Friday, March 24, 2023",0,yes
TXN_7927109,Tea,1,1.5,1.5,Cash,NULL,"Tuesday, April 18, 2023",0,yes
TXN_9352814,Tea,4,1.5,6,Cash,NULL,"Sunday, September 10, 2023",0,yes
TXN_8305586,Coffee,4,2,8,Cash,NULL,"Friday, January 6, 2023",0,yes
TXN_6501091,Juice,2,3,6,Digital Wallet,Takeaway,"Sunday, May 7, 2023",0,yes
TXN_8349096,Cookie,5,1,5,NULL,NULL,"Tuesday, December 12, 2023",0,yes
TXN_1721366,Smoothie,5,4,20,Digital Wallet,In-store,"Sunday, April 9, 2023",0,yes
TXN_3924170,Tea,3,1.5,4.5,Credit Card,In-store,"Monday, August 7, 2023",0,yes
TXN_6206421,Sandwich,2,4,8,NULL,In-store,"Thursday, April 6, 2023",0,yes
TXN_3740465,Cookie,4,1,4,Digital Wallet,NULL,"Wednesday, March 8, 2023",0,yes
TXN_5227798,Salad,4,5,20,Cash,NULL,"Saturday, September 2, 2023",0,yes
TXN_9374286,Coffee,5,2,10,Cash,In-store,"Monday, August 7, 2023",0,yes
TXN_6577619,Salad,3,5,15,Credit Card,In-store,"Saturday, July 22, 2023",0,yes
TXN_5154112,Cake,3,3,9,Credit Card,Takeaway,NULL,1,yes
TXN_6412590,Salad,1,5,5,Digital Wallet,NULL,"Monday, June 12, 2023",0,yes
TXN_1577802,Juice,2,3,6,Credit Card,In-store,"Wednesday, November 29, 2023",0,yes
TXN_3202346,Salad,2,5,10,NULL,In-store,"Sunday, November 19, 2023",0,yes
TXN_2141924,Salad,5,5,25,Cash,In-store,"Monday, November 27, 2023",0,yes
TXN_6775972,Coffee,3,2,6,Credit Card,NULL,"Friday, September 15, 2023",0,yes
TXN_8799599,Coffee,1,2,2,Credit Card,NULL,"Sunday, September 10, 2023",0,yes
TXN_2866735,Cookie,4,1,4,Cash,Takeaway,"Monday, March 13, 2023",0,yes
TXN_2199500,Smoothie,1,4,4,Credit Card,NULL,"Tuesday, April 4, 2023",0,yes
TXN_3402368,NULL,2,1.5,3,NULL,In-store,"Wednesday, February 1, 2023",0,yes
TXN_8279269,Smoothie,4,4,16,Digital Wallet,NULL,"Wednesday, June 14, 2023",0,yes
TXN_2829951,Smoothie,4,4,16,Credit Card,NULL,"Wednesday, June 28, 2023",0,yes
TXN_6748374,Salad,1,5,5,Credit Card,Takeaway,"Monday, July 24, 2023",0,yes
TXN_5056971,Tea,4,1.5,6,Cash,Takeaway,"Tuesday, August 22, 2023",0,yes
TXN_8675052,Cookie,3,1,3,Credit Card,NULL,"Thursday, November 23, 2023",0,yes
TXN_6481150,Salad,4,5,20,Digital Wallet,In-store,"Thursday, March 30, 2023",0,yes
TXN_2371827,Cookie,5,1,5,Cash,In-store,"Monday, April 3, 2023",0,yes
TXN_3677109,Cake,5,3,15,Digital Wallet,NULL,"Saturday, December 2, 2023",0,yes
TXN_5457767,Cake,3,3,9,Cash,In-store,"Monday, August 14, 2023",0,yes
TXN_1704642,NULL,5,3,15,Digital Wallet,In-store,NULL,1,yes
TXN_3661311,Juice,2,3,6,Digital Wallet,NULL,"Sunday, April 30, 2023",0,yes
TXN_5520841,Cake,1,3,3,NULL,Takeaway,"Monday, September 4, 2023",0,yes
TXN_6443522,Smoothie,4,4,16,Digital Wallet,In-store,"Thursday, June 22, 2023",0,yes
TXN_4907008,Coffee,3,2,6,NULL,In-store,"Monday, October 30, 2023",0,yes
TXN_6297375,Coffee,5,2,NULL,NULL,NULL,"Sunday, July 16, 2023",0,NULL
TXN_1641000,Sandwich,2,4,8,Cash,NULL,"Saturday, August 19, 2023",0,yes
TXN_8588174,NULL,3,5,15,NULL,In-store,"Tuesday, February 7, 2023",0,yes
TXN_1228888,Cookie,1,1,1,Credit Card,In-store,"Thursday, October 5, 2023",0,yes
TXN_2917349,Tea,4,1.5,NULL,NULL,NULL,"Sunday, January 15, 2023",0,NULL
TXN_8099578,Coffee,3,2,6,NULL,Takeaway,"Thursday, March 2, 2023",0,yes
TXN_9949241,Salad,1,5,5,NULL,In-store,"Wednesday, July 26, 2023",0,yes
TXN_3221795,Sandwich,5,4,20,Cash,NULL,"Sunday, October 1, 2023",0,yes
TXN_8432624,Juice,3,3,9,Cash,Takeaway,"Saturday, June 24, 2023",0,yes
TXN_1883231,Juice,5,3,15,NULL,In-store,"Saturday, October 21, 2023",0,yes
TXN_2490699,Coffee,1,2,2,Cash,NULL,"Thursday, October 5, 2023",0,yes
TXN_1898102,Cake,4,3,12,Credit Card,Takeaway,"Tuesday, October 17, 2023",0,yes
TXN_6142529,Tea,5,1.5,7.5,Credit Card,In-store,"Friday, July 21, 2023",0,yes
TXN_9279935,Coffee,2,2,4,Digital Wallet,In-store,"Friday, June 2, 2023",0,yes
TXN_3233211,Tea,2,1.5,3,NULL,Takeaway,"Wednesday, June 7, 2023",0,yes
TXN_1607650,Cookie,2,1,2,NULL,NULL,"Thursday, April 27, 2023",0,yes
TXN_1873852,NULL,3,3,9,Digital Wallet,Takeaway,"Friday, July 7, 2023",0,yes
TXN_2501656,Cake,5,3,15,Digital Wallet,Takeaway,"Sunday, July 2, 2023",0,yes
TXN_6125085,NULL,3,3,9,NULL,Takeaway,"Wednesday, May 24, 2023",0,yes
TXN_8917809,Salad,5,5,25,Cash,NULL,"Saturday, July 29, 2023",0,yes
TXN_8850815,Smoothie,5,4,20,NULL,NULL,"Sunday, July 23, 2023",0,yes
TXN_6959065,Coffee,5,2,10,Digital Wallet,Takeaway,"Friday, May 5, 2023",0,yes
TXN_1893337,Cake,2,3,6,NULL,Takeaway,"Tuesday, May 16, 2023",0,yes
TXN_4865947,Tea,2,1.5,3,Cash,Takeaway,NULL,1,yes
TXN_5468350,Salad,4,5,20,Credit Card,In-store,NULL,1,yes
TXN_6907555,Tea,2,1.5,3,Credit Card,NULL,"Thursday, September 21, 2023",0,yes
TXN_2437751,Sandwich,1,4,4,NULL,In-store,"Saturday, March 18, 2023",0,yes
TXN_8285283,Juice,5,3,15,Digital Wallet,NULL,"Thursday, September 21, 2023",0,yes
TXN_5426405,Tea,5,1.5,7.5,NULL,In-store,"Sunday, November 26, 2023",0,yes
TXN_6794035,Sandwich,1,4,4,Digital Wallet,NULL,"Saturday, November 4, 2023",0,yes
TXN_6265760,Cake,1,3,3,Credit Card,Takeaway,"Wednesday, June 21, 2023",0,yes
TXN_9905396,Salad,1,5,5,NULL,NULL,"Sunday, August 20, 2023",0,yes
TXN_1955127,Juice,5,3,15,NULL,In-store,"Saturday, February 18, 2023",0,yes
TXN_1296879,Cake,1,3,3,NULL,Takeaway,"Friday, November 17, 2023",0,yes
TXN_8882176,Cookie,4,1,4,Cash,Takeaway,"Tuesday, March 28, 2023",0,yes
TXN_7052672,Juice,1,3,3,NULL,In-store,"Thursday, June 29, 2023",0,yes
TXN_3492861,Cookie,5,1,5,Cash,NULL,"Thursday, November 9, 2023",0,yes
TXN_3655322,Juice,3,3,9,Digital Wallet,Takeaway,"Tuesday, October 3, 2023",0,yes
TXN_5734319,Coffee,5,2,10,Cash,Takeaway,"Thursday, June 1, 2023",0,yes
TXN_2535662,Juice,1,3,3,Cash,NULL,"Monday, May 1, 2023",0,yes
TXN_8436360,Juice,2,3,6,NULL,NULL,"Saturday, December 16, 2023",0,yes
TXN_1370465,Cookie,4,1,NULL,Digital Wallet,NULL,"Saturday, March 25, 2023",0,NULL
TXN_7343660,Salad,5,5,25,Credit Card,In-store,"Sunday, August 6, 2023",0,yes
TXN_7777602,Salad,1,5,5,Cash,NULL,"Wednesday, April 26, 2023",0,yes
TXN_3430805,Juice,4,3,12,Credit Card,NULL,"Sunday, November 12, 2023",0,yes
TXN_3886176,Cookie,4,1,4,Cash,NULL,NULL,1,yes
TXN_8219472,Cookie,4,1,4,Credit Card,NULL,"Thursday, November 9, 2023",0,yes
TXN_7171303,Sandwich,1,4,4,NULL,NULL,"Sunday, April 30, 2023",0,yes
TXN_2330694,Salad,3,5,15,Cash,In-store,"Wednesday, May 31, 2023",0,yes
TXN_4476076,Smoothie,2,4,8,Digital Wallet,Takeaway,"Sunday, March 26, 2023",0,yes
TXN_4183749,Cake,4,3,12,Credit Card,Takeaway,"Wednesday, January 25, 2023",0,yes
TXN_8132145,Tea,1,1.5,1.5,Digital Wallet,NULL,"Friday, August 4, 2023",0,yes
TXN_9286960,Cookie,3,1,3,Cash,NULL,"Tuesday, December 26, 2023",0,yes
TXN_6901619,Tea,2,1.5,NULL,Digital Wallet,In-store,"Monday, October 16, 2023",0,NULL
TXN_4461853,Cake,5,3,15,Credit Card,In-store,NULL,1,yes
TXN_2184573,Tea,4,1.5,6,NULL,Takeaway,"Wednesday, April 26, 2023",0,yes
TXN_4779439,NULL,4,3,12,NULL,In-store,"Wednesday, August 23, 2023",0,yes
TXN_1789504,NULL,1,5,5,Credit Card,NULL,"Monday, June 12, 2023",0,yes
TXN_6337189,Cake,1,3,3,NULL,NULL,"Tuesday, April 11, 2023",0,yes
TXN_6071905,Cake,1,3,3,NULL,In-store,"Monday, November 6, 2023",0,yes
TXN_7847913,Smoothie,3,4,NULL,Digital Wallet,In-store,"Wednesday, May 17, 2023",0,NULL
TXN_1792405,Tea,3,1.5,4.5,Digital Wallet,Takeaway,"Thursday, July 6, 2023",0,yes
TXN_6101067,Smoothie,1,4,4,Credit Card,Takeaway,"Tuesday, September 5, 2023",0,yes
TXN_2260070,Salad,1,5,5,Cash,NULL,"Friday, October 6, 2023",0,yes
TXN_3994585,Cake,3,3,9,Digital Wallet,In-store,"Monday, July 24, 2023",0,yes
TXN_5202752,Smoothie,5,4,20,Credit Card,Takeaway,"Monday, May 8, 2023",0,yes
TXN_8714850,Juice,5,3,15,Cash,In-store,"Sunday, April 30, 2023",0,yes
TXN_3504925,Smoothie,5,4,NULL,Cash,NULL,"Thursday, September 21, 2023",0,NULL
TXN_4919285,Coffee,4,2,8,Cash,Takeaway,"Sunday, October 15, 2023",0,yes
TXN_4876398,Salad,2,5,10,Cash,NULL,"Friday, April 21, 2023",0,yes
TXN_5456362,Smoothie,4,4,16,Credit Card,NULL,"Thursday, July 6, 2023",0,yes
TXN_4377249,Coffee,3,2,6,Digital Wallet,NULL,"Wednesday, July 26, 2023",0,yes
TXN_1571824,Cookie,4,1,4,Cash,Takeaway,"Monday, October 16, 2023",0,yes
TXN_3920273,Smoothie,4,4,16,Digital Wallet,In-store,"Tuesday, September 5, 2023",0,yes
TXN_8222593,Sandwich,4,4,16,Credit Card,NULL,"Thursday, May 11, 2023",0,yes
TXN_5054719,Sandwich,2,4,8,Credit Card,NULL,"Monday, April 17, 2023",0,yes
TXN_2242015,Tea,2,1.5,3,Cash,NULL,"Saturday, August 26, 2023",0,yes
TXN_5208377,NULL,2,1.5,3,NULL,Takeaway,"Monday, March 6, 2023",0,yes
TXN_1322520,NULL,5,5,25,Cash,NULL,"Wednesday, July 12, 2023",0,yes
TXN_7268387,Juice,3,3,9,Credit Card,Takeaway,"Sunday, April 9, 2023",0,yes
TXN_6268823,Smoothie,2,4,8,Digital Wallet,Takeaway,"Tuesday, April 18, 2023",0,yes
TXN_5578828,Cookie,4,1,4,Cash,In-store,"Friday, May 12, 2023",0,yes
TXN_5727550,Coffee,3,2,6,Digital Wallet,NULL,"Wednesday, October 11, 2023",0,yes
TXN_9597063,Coffee,2,2,4,Digital Wallet,In-store,"Thursday, July 20, 2023",0,yes
TXN_6867132,Cake,2,3,6,Cash,In-store,"Wednesday, February 1, 2023",0,yes
TXN_1971865,Cake,1,3,3,Digital Wallet,Takeaway,"Tuesday, April 11, 2023",0,yes
TXN_3699636,NULL,3,5,15,Digital Wallet,NULL,"Thursday, January 12, 2023",0,yes
TXN_6724588,Juice,2,3,6,Digital Wallet,In-store,"Monday, October 16, 2023",0,yes
TXN_2929426,Salad,5,5,25,Cash,Takeaway,"Sunday, January 29, 2023",0,yes
TXN_9669749,Salad,4,5,20,Credit Card,NULL,"Sunday, March 26, 2023",0,yes
TXN_9105374,Juice,4,3,12,Digital Wallet,In-store,"Wednesday, January 25, 2023",0,yes
TXN_6553641,Salad,1,5,5,Cash,In-store,NULL,1,yes
TXN_3346749,Tea,2,1.5,3,NULL,NULL,"Saturday, May 6, 2023",0,yes
TXN_5594043,Cake,4,3,12,Cash,NULL,"Thursday, June 22, 2023",0,yes
TXN_1170807,Smoothie,5,4,20,NULL,In-store,"Friday, September 15, 2023",0,yes
TXN_2882571,Cake,1,3,3,Credit Card,In-store,"Wednesday, May 24, 2023",0,yes
TXN_6640488,Tea,3,1.5,4.5,Credit Card,Takeaway,"Saturday, April 1, 2023",0,yes
TXN_7621512,Salad,4,5,20,Digital Wallet,In-store,"Monday, July 24, 2023",0,yes
TXN_9529846,Smoothie,5,4,20,NULL,NULL,"Saturday, September 23, 2023",0,yes
TXN_3338458,Cake,5,3,15,Cash,NULL,"Friday, October 27, 2023",0,yes
TXN_3104867,Juice,3,3,9,Digital Wallet,NULL,"Tuesday, March 28, 2023",0,yes
TXN_9286019,Smoothie,4,4,NULL,Cash,Takeaway,"Sunday, May 28, 2023",0,NULL
TXN_1923263,Sandwich,4,4,16,Digital Wallet,In-store,"Sunday, March 12, 2023",0,yes
TXN_3172621,Sandwich,4,4,16,NULL,Takeaway,"Sunday, October 15, 2023",0,yes
TXN_5830991,Cookie,4,1,4,NULL,Takeaway,"Tuesday, November 7, 2023",0,yes
TXN_8719561,NULL,3,3,9,NULL,NULL,"Wednesday, September 13, 2023",0,yes
TXN_7396497,NULL,5,4,20,Credit Card,In-store,"Friday, February 10, 2023",0,yes
TXN_7629728,Coffee,4,2,8,Digital Wallet,In-store,"Friday, December 15, 2023",0,yes
TXN_2831842,Cake,2,3,6,NULL,NULL,"Saturday, May 20, 2023",0,yes
TXN_8903958,Juice,2,3,6,Digital Wallet,Takeaway,"Sunday, November 12, 2023",0,yes
TXN_8951525,Juice,3,3,9,NULL,NULL,"Thursday, June 8, 2023",0,yes
TXN_7511261,Juice,3,3,9,NULL,NULL,"Sunday, March 26, 2023",0,yes
TXN_3896128,Cake,1,3,NULL,NULL,In-store,"Wednesday, January 4, 2023",0,NULL
TXN_6554101,Smoothie,3,4,12,NULL,NULL,"Wednesday, February 15, 2023",0,yes
TXN_3500571,Juice,3,3,9,NULL,Takeaway,"Wednesday, May 3, 2023",0,yes
TXN_6761273,Juice,5,3,NULL,Digital Wallet,NULL,"Friday, October 13, 2023",0,NULL
TXN_6076602,Tea,4,1.5,6,Credit Card,In-store,"Tuesday, February 7, 2023",0,yes
TXN_7330330,Cookie,2,1,2,NULL,In-store,"Monday, October 16, 2023",0,yes
TXN_8953489,Juice,5,3,15,NULL,In-store,NULL,1,yes
TXN_2340643,Salad,5,5,25,Cash,In-store,"Thursday, January 5, 2023",0,yes
TXN_4397349,Sandwich,2,4,8,NULL,NULL,"Thursday, June 8, 2023",0,yes
TXN_1072984,Tea,4,1.5,6,Digital Wallet,NULL,"Wednesday, January 11, 2023",0,yes
TXN_3238759,Sandwich,5,4,20,Digital Wallet,In-store,"Thursday, July 20, 2023",0,yes
TXN_9802771,Smoothie,2,4,8,NULL,NULL,"Saturday, February 11, 2023",0,yes
TXN_3858607,Salad,5,5,25,Digital Wallet,NULL,"Saturday, December 2, 2023",0,yes
TXN_3585602,Juice,2,3,6,Cash,In-store,"Monday, April 17, 2023",0,yes
TXN_8096618,Coffee,4,2,NULL,Digital Wallet,In-store,"Monday, February 20, 2023",0,NULL
TXN_8363711,Smoothie,2,4,8,NULL,In-store,"Sunday, May 21, 2023",0,yes
TXN_2639283,Juice,5,3,15,Digital Wallet,Takeaway,"Sunday, August 13, 2023",0,yes
TXN_1505837,Sandwich,3,4,12,Credit Card,In-store,"Friday, December 15, 2023",0,yes
TXN_2566299,Juice,2,3,6,Cash,NULL,"Sunday, August 20, 2023",0,yes
TXN_7292790,Cookie,4,1,4,Cash,In-store,"Tuesday, June 13, 2023",0,yes
TXN_7631496,Cookie,3,1,3,Digital Wallet,In-store,"Sunday, November 5, 2023",0,yes
TXN_6251282,Juice,4,3,12,Cash,NULL,"Wednesday, November 15, 2023",0,yes
TXN_6266750,Sandwich,1,4,4,Cash,NULL,"Friday, April 21, 2023",0,yes
TXN_6770844,Juice,1,3,3,Digital Wallet,In-store,"Monday, May 8, 2023",0,yes
TXN_4699911,Coffee,2,2,4,Digital Wallet,Takeaway,"Friday, July 21, 2023",0,yes
TXN_3472433,Coffee,4,2,8,Credit Card,Takeaway,"Sunday, October 29, 2023",0,yes
TXN_7179827,Juice,4,3,12,Credit Card,In-store,"Wednesday, June 28, 2023",0,yes
TXN_9800351,Tea,3,1.5,4.5,Cash,NULL,"Friday, June 16, 2023",0,yes
TXN_4216821,Tea,2,1.5,3,NULL,NULL,"Sunday, July 2, 2023",0,yes
TXN_6378070,NULL,3,4,12,Digital Wallet,NULL,"Tuesday, September 26, 2023",0,yes
TXN_2889185,NULL,2,4,8,NULL,NULL,"Saturday, October 21, 2023",0,yes
TXN_5188872,Cake,3,3,9,NULL,In-store,"Friday, July 21, 2023",0,yes
TXN_9927220,Juice,5,3,15,Cash,NULL,"Thursday, September 14, 2023",0,yes
TXN_2110490,NULL,1,5,5,Cash,In-store,"Tuesday, August 29, 2023",0,yes
TXN_7187578,Salad,5,5,25,NULL,In-store,"Monday, November 20, 2023",0,yes
TXN_4914203,NULL,1,2,2,Credit Card,NULL,"Saturday, December 2, 2023",0,yes
TXN_6046363,Smoothie,5,4,20,Digital Wallet,Takeaway,"Monday, March 20, 2023",0,yes
TXN_2920578,Smoothie,4,4,16,Cash,NULL,"Wednesday, September 6, 2023",0,yes
TXN_7117210,Juice,4,3,12,Digital Wallet,In-store,"Monday, September 25, 2023",0,yes
TXN_5823330,Salad,3,5,15,Digital Wallet,In-store,"Thursday, October 19, 2023",0,yes
TXN_8155540,Salad,5,5,25,Credit Card,Takeaway,"Sunday, March 19, 2023",0,yes
TXN_2418609,Sandwich,2,4,8,Digital Wallet,In-store,"Wednesday, September 6, 2023",0,yes
TXN_8570149,Tea,1,1.5,1.5,Credit Card,NULL,"Saturday, June 3, 2023",0,yes
TXN_4382802,Sandwich,1,4,4,Digital Wallet,Takeaway,"Monday, July 17, 2023",0,yes
TXN_9970964,Smoothie,2,4,8,Credit Card,Takeaway,"Friday, July 7, 2023",0,yes
TXN_5946779,Sandwich,1,4,4,Cash,In-store,"Thursday, May 25, 2023",0,yes
TXN_8982328,Juice,1,3,3,Credit Card,In-store,"Friday, October 20, 2023",0,yes
TXN_9969706,Cake,5,3,15,NULL,In-store,"Friday, March 17, 2023",0,yes
TXN_1915046,Sandwich,5,4,20,NULL,NULL,"Wednesday, April 12, 2023",0,yes
TXN_4624019,Cookie,1,1,1,Cash,NULL,"Sunday, February 12, 2023",0,yes
TXN_1773856,Cake,2,3,6,NULL,NULL,"Friday, August 11, 2023",0,yes
TXN_6667083,Cake,1,3,3,Cash,NULL,"Sunday, March 19, 2023",0,yes
TXN_8639879,NULL,2,5,10,NULL,Takeaway,"Thursday, March 9, 2023",0,yes
TXN_5144090,Coffee,5,2,10,Digital Wallet,NULL,"Monday, May 15, 2023",0,yes
TXN_1322421,Juice,4,3,12,Credit Card,Takeaway,"Sunday, March 5, 2023",0,yes
TXN_4474441,Coffee,4,2,8,Credit Card,NULL,"Wednesday, August 23, 2023",0,yes
TXN_6598343,Juice,4,3,12,NULL,NULL,"Monday, July 10, 2023",0,yes
TXN_4972634,Sandwich,5,4,20,Credit Card,In-store,"Saturday, July 22, 2023",0,yes
TXN_8159772,Cake,1,3,3,Credit Card,In-store,"Monday, October 2, 2023",0,yes
TXN_7137800,Tea,1,1.5,1.5,NULL,Takeaway,"Wednesday, February 22, 2023",0,yes
TXN_4360970,Tea,3,1.5,4.5,Digital Wallet,Takeaway,"Wednesday, June 28, 2023",0,yes
TXN_6529863,Salad,3,5,15,NULL,Takeaway,"Wednesday, August 16, 2023",0,yes
TXN_3886583,Tea,3,1.5,4.5,Digital Wallet,In-store,"Wednesday, May 3, 2023",0,yes
TXN_4039864,Cake,2,3,6,Cash,In-store,"Monday, July 24, 2023",0,yes
TXN_8901988,NULL,5,1.5,NULL,Digital Wallet,In-store,"Saturday, January 21, 2023",0,NULL
TXN_8103754,Salad,5,5,25,Cash,Takeaway,"Sunday, January 29, 2023",0,yes
TXN_6318017,Tea,3,1.5,4.5,Cash,In-store,"Friday, June 23, 2023",0,yes
TXN_9608271,Coffee,2,2,4,NULL,NULL,"Tuesday, October 24, 2023",0,yes
TXN_4583009,Salad,5,5,25,Credit Card,In-store,"Sunday, January 8, 2023",0,yes
TXN_2536821,Salad,5,5,25,NULL,Takeaway,"Friday, December 1, 2023",0,yes
TXN_5820621,Cookie,5,1,NULL,NULL,In-store,"Friday, December 1, 2023",0,NULL
TXN_2878994,Sandwich,1,4,4,NULL,NULL,"Friday, May 19, 2023",0,yes
TXN_8014973,NULL,3,5,15,NULL,In-store,"Wednesday, August 9, 2023",0,yes
TXN_6492477,Coffee,5,2,10,NULL,NULL,"Friday, February 3, 2023",0,yes
TXN_4496616,Salad,5,5,25,NULL,Takeaway,"Saturday, October 7, 2023",0,yes
TXN_3190538,Coffee,2,2,4,Digital Wallet,NULL,"Saturday, June 3, 2023",0,yes
TXN_8863649,Cookie,1,1,1,Credit Card,In-store,"Sunday, March 5, 2023",0,yes
TXN_8078312,Cookie,1,1,1,NULL,NULL,"Sunday, September 24, 2023",0,yes
TXN_6306644,NULL,2,3,6,Digital Wallet,NULL,"Thursday, June 15, 2023",0,yes
TXN_8942829,Salad,5,5,25,Cash,NULL,"Saturday, March 11, 2023",0,yes
TXN_1604072,Coffee,2,2,4,NULL,NULL,"Sunday, January 1, 2023",0,yes
TXN_3673322,NULL,2,5,10,Credit Card,Takeaway,"Monday, April 24, 2023",0,yes
